Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
6074303862,"Oct 6, 2021, 8:21:16 PM",Afternoon Run,Run,,2882,8.82,,,FALSE,,HOKA Clifton 8,activities/6074303862.gpx,,,2882,2817,8820.347656,4.699999809,3.131114006,95.24960327,95.1496048,273.8999939,306.7999878,12.30000019,0.001136893,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8942.900391,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.060495615,,,,,,,,,,,,,
6079313436,"Oct 7, 2021, 8:05:13 PM",Library Hills,Run,Felt pretty good,3257,8.94,,,FALSE,,HOKA Clifton 8,activities/6460628116.fit.gz,,,3257,2774,8940.299805,7.400000095,3.222891092,202.9167023,204.4170074,274,298.2000122,41.09999847,-0.016777961,,,,,,,,,443,,,,,,,,,,,,,,0,,0,,1,9762.099609,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.744949341,,,,,,,,,,,,,
6083856150,"Oct 8, 2021, 8:08:04 PM",Afternoon Run,Run,,1656,5.34,,,FALSE,,HOKA Clifton 8,activities/6083856150.gpx,,,1656,1542,5348.959473,4.800000191,3.468845129,61.52619171,41.02619171,273.8999939,299.7000122,11.80000019,0.432452947,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,4867.700195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.230047941,,,,,,,,,,,,,
6086165845,"Oct 9, 2021, 10:49:28 AM",Morning Run,Run,,346,1.53,,,FALSE,,HOKA Clifton 8,activities/6086165845.gpx,,,346,346,1534.693726,4.599999905,4.435531139,25.69880867,13.49880981,281.2000122,293.3999939,11.19999981,1.145862699,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1151.900024,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,4.435531139,,,,,,,,,,,,,
6088449656,"Oct 9, 2021, 1:45:00 PM",KIL,Run,"Went alright, but great work to the team.",1228,4.99,,,FALSE,,HOKA Clifton 8,,,,1228,1228,4989,,4.062703609,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,4.062703609,,,,,,,,,,,,,
6097061049,"Oct 11, 2021, 12:11:43 PM",Morning Run,Run,I ran 5 but forgot to resume my run after a light ,3395,7.41,,,FALSE,,HOKA Clifton 8,activities/6097061049.gpx,,,3395,2426,7409.783203,5.400000095,3.054321289,79.43353271,66.4335022,273.8999939,291.1000061,15.10000038,0.175590247,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,7546.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.182557583,,,,,,,,,,,,,
6102176559,"Oct 12, 2021, 12:20:24 PM",Mile Repeats,Run,It went pretty well ,3968,11.79,,,FALSE,,HOKA Clifton 8,activities/6484867572.fit.gz,,,3968,3116,11793.09961,15.19999981,3.784691811,107.7800751,109.6800003,267,278,42.90000153,-0.016111115,,,,,,,,,523,,,,,,,,,,,,,,0,,0,,1,11936.59961,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.972051382,,,,,,,,,,,,,
6106882960,"Oct 13, 2021, 12:08:10 PM",Morning Run,Run,,2737,8.18,,,FALSE,,HOKA Clifton 8,activities/6106882960.gpx,,,2737,2540,8187.865234,5.300000191,3.223569155,67.81071472,67.4107132,274,297.6000061,7.900000095,0.004965243,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8148.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.991547346,2290.699951,,,,,,,,,,,,
6111931138,"Oct 14, 2021, 12:21:27 PM",Warm up,Run,,700,2.47,,,FALSE,,HOKA Clifton 8,activities/6495164654.fit.gz,,,700,700,2474.300049,6,3.534714222,19.75055122,19.95059967,267,276.5,9.100000381,-0.008083094,,,,,,,,,116,,,,,,,,,,,,,,0,,0,,1,2498.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.534714222,0,,,,,,,,,,,,
6111931142,"Oct 14, 2021, 12:37:52 PM",10x200m,Run,Great workout,1558,3.68,,,FALSE,,HOKA Clifton 8,activities/6495164681.fit.gz,,,1558,1558,3686.199951,4.400000095,2.365982056,0,,,,0,0,,,,,,,,,177,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.365982056,0,,,,,,,,,,,,
6111931201,"Oct 14, 2021, 1:05:18 PM",Cool down,Run,,517,1.57,,,FALSE,,HOKA Clifton 8,activities/6495164709.fit.gz,,,517,513,1569.900024,4.699999809,3.060233831,25.40302086,24.20299911,270.7000122,292.8999939,10.30000019,0.076437987,,,,,,,,,83,,,,,,,,,,,,,,0,,0,,1,1612.300049,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.036556959,0,,,,,,,,,,,,
6116257671,"Oct 15, 2021, 12:09:58 PM",Morning Run,Run,,2600,8.13,,,FALSE,,HOKA Clifton 8,activities/6116257671.gpx,,,2600,2370,8133.871582,5.199999809,3.432013273,101.3089294,96.80892944,273.8999939,310,12.30000019,0.056818184,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8141.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.128412247,1082.199951,,,,,,,,,,,,
6121257472,"Oct 16, 2021, 12:37:28 PM",Morning Run,Run,,3436,11.27,,,FALSE,,HOKA Clifton 8,activities/6121257472.gpx,,,3436,3358,11274.65723,5.099999905,3.357551336,33.62916565,24.32916641,254.8999939,266.3999939,8.699999809,0.089606598,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10444.2998,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.281332254,555,,,,,,,,,,,,
6133154758,"Oct 18, 2021, 8:14:28 PM",Afternoon Run,Run,,2013,6.5,,,FALSE,,HOKA Clifton 8,activities/6133154758.gpx,,,2013,1915,6503.851563,6,3.396267176,73.69821167,63.99821472,274,306.7999878,11.80000019,0.162025824,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,6120.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.230924845,343.2000122,,,,,,,,,,,,
6138786305,"Oct 19, 2021, 9:30:00 PM",Cherokee Farm All Comers,Run,Solid race; felt good during most of it,1227,4.98,,,FALSE,,HOKA Clifton 8,,,,1227,1227,4988.976563,,4.065995216,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,4.065995216,0,,,,,,,,,,,,
6143311181,"Oct 20, 2021, 10:40:36 PM",Evening Run,Run,,2136,6.44,,,FALSE,,HOKA Clifton 8,activities/6143311181.gpx,,,2136,2084,6447.510742,9.252676964,3.093815088,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.018497467,0,,,,,,,,,,,,
6147338028,"Oct 21, 2021, 8:03:28 PM",Afternoon Run,Run,Legs were tired,2580,8.06,,,FALSE,,HOKA Clifton 8,activities/6147338028.gpx,,,2580,2502,8065.773438,5.721732616,3.223730326,70.31202698,74.31199646,273.8999939,297.5,9.455163002,-0.049608327,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,8151.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.126268625,2234.899902,,,,,,,,,,,,
6168821966,"Oct 26, 2021, 11:41:46 AM",Morning Walk,Walk,,1750,1.9,,,FALSE,,HOKA Clifton 8,activities/6168821966.json,,,1750,1691,1907.670288,1.875688195,1.12813139,22.78333282,24.78333282,298.1000061,318.7999878,11.67157745,-0.104839921,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,1.090097308,1332.199951,,,,,,,,,,,,
6184583847,"Oct 29, 2021, 8:47:12 PM",Workout,Run,"2x1000 (4:15, 4:16) 
2x400 (1:27, 1:30)
4x200 (40, 42, 42, 41)
Wasn’t sure exactly where 1000m was in Sweet Briar so I probably didn’t stop at the right place ",3591,8.64,191,70,FALSE,,HOKA Clifton 8,activities/6572273756.fit.gz,,,3591,3591,8643.610352,5.622021675,2.40702033,0,,,,0,0,,,,,,145.3631287,,,360,,,70,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.40702033,0,,,,,,,,,,,,
6188327181,"Oct 30, 2021, 3:46:10 PM",Lunch Run,Run,Lovely weather ,3148,9.75,172,73,FALSE,,HOKA Clifton 8,activities/6188327181.gpx,,,3148,2991,9755.224609,4.836805344,3.261526108,90.40476227,91.00479889,273.8999939,309.8999939,17.22715759,-0.00615055,,,,,,152.0273285,,,,,,73,,,,,,,,,,,0,,0,,1,9930.400391,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.098864317,3202.300049,,,,,,,,,,,,
6198697478,"Nov 1, 2021, 8:06:16 PM",Afternoon Run,Run,,2546,8.24,172,64,FALSE,,HOKA Clifton 8,activities/6198697478.gpx,,,2546,2483,8243.592773,5.186291218,3.320013046,92.19166565,83.79166412,273.8999939,305.7000122,12.26488209,0.104289472,,,,,,154.4242096,,,,,,64,,,,,,,,,,,,,0,,1,8223.200195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.237860441,2084.699951,,,,,,,,,,,,
6201194738,"Nov 2, 2021, 11:51:23 AM",Track Workout,Run,"4x200
4x800
All were at or a few seconds off pace",3239,8.83,177,101,FALSE,,HOKA Clifton 8,activities/6590061034.fit.gz,,,3239,3239,8834.740234,5.204003811,2.727613449,0,,,,0,0,,,,,,157.9431915,,,374,,,101,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.727613449,0,,,,,,,,,,,,
6207978273,"Nov 3, 2021, 7:46:22 PM",Afternoon Run,Run,,2484,8.06,168,60,FALSE,,HOKA Clifton 8,activities/6207978273.gpx,,,2484,2396,8059.730469,4.817560673,3.363827229,93.34226227,88.94226074,274,306.7999878,10.88107204,0.054862101,,,,,,148.3621826,,,,,,60,,,,,,,,,,,,,0,,1,8172.200195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.244657993,0,,,,,,,,,,,,
6212438022,"Nov 4, 2021, 7:44:14 PM",Workout,Run,10x200 @44,2767,9.1,185,119,FALSE,,HOKA Clifton 8,activities/6602107262.fit.gz,,,2767,2683,9104.229492,6.38999033,3.393302202,46.73992157,46.93989944,274,297.1000061,24.31118965,-0.002196781,,,,,,167.9712372,,,387,,,119,,,,,,,,,,,0,,0,,1,9193.900391,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.290288925,2084.300049,,,,,,,,,,,,
6217262383,"Nov 5, 2021, 7:41:34 PM",Afternoon Run,Run,"Ran 5
Watch died on the way back",15208,4.94,171,42,FALSE,,HOKA Clifton 8,activities/6217262383.gpx,,,15208,1413,4948.058105,5.485604286,3.501810312,37.62559509,30.52560043,273.8999939,297.6000061,6.378914356,0.151409701,,,,,,161.0662079,,,,,,42,,,,,,,,,,,0,,0,,1,4747.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,0.325358897,1192.099976,,,,,,,,,,,,
6219641509,"Nov 6, 2021, 1:10:07 PM",VG Boring,Run,,2918,9.79,175,110,FALSE,,HOKA Clifton 8,activities/6219641509.gpx,,,2918,2857,9798.015625,4.90724802,3.429476976,103.4119034,101.8119965,273.3999939,316.8999939,8.313625336,0.016329836,,,,,,163.2854156,,,,,,110,,,,,,,,,,,0,,0,,1,9936.5,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.357784748,0,,,,,,,,,,,,
6231084689,"Nov 8, 2021, 9:10:46 PM",Afternoon Run,Run,,2190,6.56,163,44,FALSE,,HOKA Clifton 8,activities/6231084689.gpx,,,2190,2044,6564.510254,4.8951087,3.211599827,48.57777786,36.97777939,251.3000031,296.7999878,8.197383881,0.185794324,,,,,,151.7365875,,,,,,44,,,,,,,,,,,,,0,,1,6336.700195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.997493267,0,,,,,,,,,,,,
6235985271,"Nov 9, 2021, 9:02:47 PM",Sweet Briar Workout,Run,4x1000,3373,9.91,177,82,FALSE,,HOKA Clifton 8,activities/6627319290.fit.gz,,,3373,2814,9915.089844,6.397997856,3.523486137,89.12841797,89.72840118,273.8999939,301,22.32289314,-0.006051383,,,,,,155.9229889,,,453,,,82,,,,,,,,,,,0,,0,,1,10054.7002,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.939546347,2075,,,,,,,,,,,,
6240511326,"Nov 10, 2021, 9:24:15 PM",Afternoon Run,Run,Left foot hurts when I put weight on it,2584,8.05,173,40,FALSE,,HOKA Clifton 8,activities/6240511326.gpx,,,2584,2399,8054.177734,4.897857189,3.357306242,72.63134766,68.23130035,273.8999939,296.8999939,10.91298866,0.055765431,,,,,,146.4954681,,,,,,40,,,,,,,,,,,0,,0,,1,8004.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.116941929,2561,,,,,,,,,,,,
6249269981,"Nov 12, 2021, 10:28:16 PM",Afternoon Run,Run,,1048,1.88,152,12,FALSE,,HOKA Clifton 8,activities/6249269981.gpx,,,1048,587,1881.974121,4.842028618,3.206088781,18.83333397,30.33333397,273.8999939,302,3.081372499,-0.6110605,,,,,,149.6036682,,,,,,12,,,,,,,,,,,,,0,,1,1881.800049,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,1.795776844,0,,,,,,,,,,,,
7030440795,"Apr 23, 2022, 10:38:19 PM",Evening Run,Run,,1273,4.03,188,71,FALSE,,HOKA Clifton 8,activities/7483024650.fit.gz,,,1273,1263,4034.300049,5.308007717,3.194220066,37.70359421,37.70359421,281.7999878,291.2000122,20.41992188,0,,,,,,174.1125336,,,191,,,71,,,,,,,,,,,,,0,,1,4104.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.169127941,2769.100098,,,,,,,,,,,,
7355362123,"Jun 23, 2022, 11:15:00 AM",Morning Run,Run,,1020,3.21,,,FALSE,,,,,,1020,1020,3218.694336,,3.155582666,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.155582666,0,,,,,,,,,,,,
7360598297,"Jun 24, 2022, 11:36:43 AM",Morning Run,Run,,1031,3.22,176,27,FALSE,,HOKA Clifton 8,activities/7842750812.fit.gz,,,1031,1022,3224.73999,4.62199688,3.15532279,86.19462585,86.19462585,273.2999878,293.6000061,32.88173294,0,,,,,,155.1739502,,,162,,,27,,,,,,,,,,,,,0,,1,3656.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.127778769,0,,,,,,,,,,,,
7366792935,"Jun 25, 2022, 11:42:05 AM",Morning Run,Run,,1087,3.23,176,31,FALSE,,HOKA Clifton 8,activities/7849528693.fit.gz,,,1087,1037,3232.090088,4.824324608,3.116769552,84.47836304,84.57836151,273.2999878,293.6000061,30.29482079,-0.003093973,,,,,,157.401947,,,159,,,31,,,,,,,,,,,,,0,,1,3693.199951,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.973403931,0,,,,,,,,,,,,
7371577277,"Jun 26, 2022, 11:57:55 AM",Morning Ride,Ride,,3523,13.01,151,14,FALSE,,,activities/7854817948.fit.gz,,,3523,3217,13015.3418,10.1310997,4.045801163,172.2313538,172.3313599,274.3999939,307.2999878,32.56373978,-0.000768324,,,,,,116.2283859,,,233,,,14,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.694391727,0,,,,,,,,,,,,
7376541503,"Jun 27, 2022, 11:49:53 AM",Morning Run,Run,,1034,3.22,178,38,FALSE,,HOKA Clifton 8,activities/7860319234.fit.gz,,,1034,1024,3219.369873,4.673998833,3.143915892,85.09037781,85.09037781,273.2999878,293.6000061,32.09978867,0,,,,,,163.5770416,,,162,,,38,,,,,,,,,,,,,0,,1,3661.199951,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.113510609,0,,,,,,,,,,,,
7381322669,"Jun 28, 2022, 11:19:28 AM",Morning Run,Run,"Good weather 
Ran 2 miles",894,2.91,158,27,FALSE,,HOKA Clifton 8,activities/7865527004.fit.gz,,,894,890,2913.039795,4.791992188,3.273078442,81.62974548,67.82969666,273.3999939,293.6000061,28.88695335,0.473731935,,,,,,157.2813263,,,162,,,27,,,,,,,,,,,0,,0,,1,3322,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.258433819,0,,,,,,,,,,,,
7387321354,"Jun 29, 2022, 12:10:20 PM",Morning Run,Run,,944,3.25,179,59,FALSE,,HOKA Clifton 8,activities/7872061884.fit.gz,,,944,941,3253.5,4.414013863,3.457492113,11.84000015,12.03999996,251.1999969,256.2000122,4.098377228,-0.006147226,,,,,,176.3194885,,,151,,,59,,,,,,,,,,,,,0,,1,3265,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.446504354,0,,,,,,,,,,,,
7392599353,"Jun 30, 2022, 12:21:57 PM",Morning Run,Run,With strides,997,3.22,170,25,FALSE,,HOKA Clifton 8,activities/7877828087.fit.gz,,,997,997,3228.280029,5.060009956,3.237993956,86.04769897,86.14769745,273.2999878,293.6000061,29.91838074,-0.003097625,,,,,,151.1152649,,,159,,,25,,,,,,,,,,,0,,0,,1,3688.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.237993956,0,,,,,,,,,,,,
7397715546,"Jul 1, 2022, 12:10:15 PM",Morning Run,Run,,1008,3.23,174,23,FALSE,,HOKA Clifton 8,activities/7883405140.fit.gz,,,1008,1005,3230.040039,5.808000088,3.213970184,84.72589874,84.82589722,273.2999878,293.6000061,30.7980442,-0.003095937,,,,,,152.1591187,,,161,,,23,,,,,,,,,,,,,0,,1,3678,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.204404831,0,,,,,,,,,,,,
7402452432,"Jul 2, 2022, 11:57:28 AM",Morning Run,Run,,1079,3.33,164,24,FALSE,,HOKA Clifton 8,activities/7888606491.fit.gz,,,1079,997,3337.739746,5.765991211,3.347783089,38.965271,38.36526871,274.3999939,292.8999939,14.66821671,0.017976237,,,,,,152.0978851,,,160,,,24,,,,,,,,,,,,,0,,1,3394.300049,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.093364,0,,,,,,,,,,,,
7413482512,"Jul 4, 2022, 12:25:58 PM",Morning Run,Run,,1231,3.31,173,8,FALSE,,HOKA Clifton 8,activities/7900790984.fit.gz,,,1231,961,3309.659912,4.612011909,3.443974972,2.255238056,2.755238056,7.5,10.69999981,4.05405426,-0.015107293,,,,,,132.2037659,,,150,,,8,,,,,,,,,,,,,0,,1,3313.199951,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.68859458,0,,,,,,,,,,,,
7419048517,"Jul 5, 2022, 1:12:56 PM",Morning Run,Run,,1085,3.39,,,FALSE,,,activities/7419048517.gpx,,,1085,1035,3392.879883,4.93398428,3.278144836,6.535766602,6.535766602,8,12.19999981,3.641665697,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3397.899902,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.127078295,0,,,,,,,,,,,,
7424433183,"Jul 6, 2022, 12:44:50 PM",Morning Run,Run,,986,3.34,,,FALSE,,,activities/7424433183.gpx,,,986,986,3339.159912,4.462011814,3.386571884,3.340972185,6.040972233,8,11.60000038,1.656999826,-0.080858663,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3336.399902,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.386571884,0,,,,,,,,,,,,
7452923040,"Jul 11, 2022, 10:30:00 AM",Treadmill,Run,,1020,3.21,,,FALSE,,,,,,1020,1020,3218.699951,,3.15558815,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.15558815,0,,,,,,,,,,,,
7455695641,"Jul 12, 2022, 10:16:09 AM",Morning Run,Run,,997,3.28,,,FALSE,,,activities/7455695641.gpx,,,997,997,3279.47998,4.826001167,3.289348125,8.178227425,7.678226948,71.40000153,74.90000153,6.666666508,0.01524632,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3301.899902,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.289348125,0,,,,,,,,,,,,
7461711023,"Jul 13, 2022, 10:30:00 AM",Treadmill Run,Run,,986,3.21,,,FALSE,,,,,,986,986,3218.694336,,3.264395952,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.264395952,0,,,,,,,,,,,,
7488720798,"Jul 18, 2022, 11:45:00 AM",Morning Run,Run,,960,3.21,,,FALSE,,HOKA Clifton 8,,,,960,960,3218.694336,,3.352806807,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.352806807,0,,,,,,,,,,,,
7493662751,"Jul 19, 2022, 11:20:54 AM",Morning Run,Run,"I have no idea what my watch GPS did, ran 2 miles",1122,1.53,177,15,FALSE,,HOKA Clifton 8,activities/7988912291.fit.gz,,,1122,442,1533.230103,5.071997166,3.468846321,21.69375038,15.79380035,274.3999939,292.8999939,48.83967209,0.384808511,,,,,,161.8718567,,,159,,,15,,,,,,,,,,,0,,0,,1,1575.400024,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,1.366515279,0,,,,,,,,,,,,
7499282264,"Jul 20, 2022, 11:19:19 AM",Morning Run,Run,,1226,3.78,178,35,FALSE,,HOKA Clifton 8,activities/7995063968.fit.gz,,,1226,1137,3786.099854,5.43700552,3.329903126,25.06213379,25.96213341,262.6000061,287.2000122,14.43693829,-0.023771165,,,,,,158.2363281,,,177,,,35,,,,,,,,,,,,,0,,1,3821.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.088172674,0,,,,,,,,,,,,
7505263496,"Jul 21, 2022, 2:42:34 PM",Morning Run,Run,With strides,1113,3.59,174,36,FALSE,,HOKA Clifton 8,activities/8001637260.fit.gz,,,1113,1110,3590.719971,5.667999268,3.234882832,101.3996735,100.6999969,273.2999878,293.6000061,33.27653503,0.019494697,,,,,,158.787796,,,181,,,36,,,,,,,,,,,0,,0,,1,4045.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.226163387,0,,,,,,,,,,,,
7510212773,"Jul 22, 2022, 12:03:49 PM",Morning Run,Run,,1204,3.67,173,29,FALSE,,HOKA Clifton 8,activities/8007097782.fit.gz,,,1204,1171,3674.030029,4.406005859,3.137515068,37.65446854,36.65446854,274.3999939,291.1000061,19.94675636,0.027218068,,,,,,152.5610352,,,178,,,29,,,,,,,,,,,,,0,,1,3729,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.051519871,651.5,,,,,,,,,,,,
7515846160,"Jul 23, 2022, 12:20:30 PM",Morning Run,Run,,1101,3.65,174,38,FALSE,,HOKA Clifton 8,activities/8013338777.fit.gz,,,1101,1097,3654.879883,5.471997261,3.331704617,13.90029335,13.00029373,249.6999969,253.3999939,6.79613781,0.024624612,,,,,,161.0420532,,,169,,,38,,,,,,,,,,,,,0,,1,3678.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.319600344,3191.100098,,,,,,,,,,,,
7525822648,"Jul 25, 2022, 11:56:18 AM",Morning Run,Run,,1070,3.61,177,45,FALSE,,HOKA Clifton 8,activities/8024547201.fit.gz,,,1070,1067,3609.949951,5.306005955,3.383270741,33.6205368,33.52053452,274.3999939,295.3999939,20.54208946,0.002770121,,,,,,166.1267548,,,181,,,45,,,,,,,,,,,,,0,,1,3674.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.373785019,2087.300049,,,,,,,,,,,,
7536980223,"Jul 26, 2022, 12:10:36 PM",Morning Run,Run,,1284,3.71,175,36,FALSE,,HOKA Clifton 8,activities/8036902508.fit.gz,,,1284,1100,3717.690186,6.312951088,3.379718304,37.7026329,38.00263596,274.3999939,291.2999878,17.99479103,-0.008069526,,,,,,159.2816467,,,176,,,36,,,,,,,,,,,,,0,,1,3766.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.895397186,0,,,,,,,,,,,,
7536981786,"Jul 27, 2022, 12:18:45 PM",Morning Run,Run,,1239,4.04,165,37,FALSE,,HOKA Clifton 8,activities/8036904204.fit.gz,,,1239,1236,4048.649902,4.951998711,3.275606871,39.25470734,39.25470734,274.3999939,298.6000061,21.62333298,0,,,,,,157.6596222,,,195,,,37,,,,,,,,,,,,,0,,1,4119.299805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.267675638,2069.800049,,,,,,,,,,,,
7542685216,"Jul 28, 2022, 12:05:13 PM",Morning Run,Run,,1468,4.24,,,FALSE,,HOKA Clifton 8,activities/8043188080.fit.gz,,,1468,1191,4248.120117,7.760856152,3.566851377,44.0209198,44.0209198,274.3999939,294.3999939,6.87883091,0,,,,,,,,,197,,,,,,,,,,,,,,,,0,,1,4297.700195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.893814802,0,,,,,,,,,,,,
7550726433,"Jul 29, 2022, 11:05:03 PM",Evening Run,Run,,1183,3.99,178,71,FALSE,,HOKA Clifton 8,activities/8052128767.fit.gz,,,1183,1183,3995.439941,4.563964844,3.377379417,13.76215649,14.26215649,249.6999969,253.3999939,6.229567528,-0.012514266,,,,,,174.0679169,,,187,,,71,,,,,,,,,,,,,0,,1,4016.600098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.377379417,3539.699951,,,,,,,,,,,,
7553961259,"Jul 30, 2022, 12:10:47 PM",Morning Run,Run,,1237,4.02,160,26,FALSE,,HOKA Clifton 8,activities/8055710429.fit.gz,,,1237,1234,4025.689941,6.733999729,3.262309551,13.86852932,13.9685297,249.6999969,253.3999939,9.110980034,-0.002484046,,,,,,148.8887024,,,186,,,26,,,,,,,,,,,,,0,,1,4048.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.254397869,3551.800049,,,,,,,,,,,,
